2016-02-11T01:01:00+00:00,9.35
2016-02-11T01:02:00+00:00,9.13
2016-02-11T01:03:00+00:00,8.91
2016-02-11T01:04:00+00:00,8.69
2016-02-11T01:05:00+00:00,8.47
2016-02-11T01:06:00+00:00,8.25
2016-02-11T01:07:00+00:00,8.03
2016-02-11T01:08:00+00:00,7.81
2016-02-11T01:09:00+00:00,7.59
2016-02-11T01:10:00+00:00,7.37
2016-02-11T01:11:00+00:00,7.15
2016-02-11T01:12:00+00:00,6.93
2016-02-11T01:13:00+00:00,6.71
2016-02-11T01:14:00+00:00,6.49
2016-02-11T01:15:00+00:00,6.27
2016-02-11T01:16:00+00:00,6.05
2016-02-11T01:17:00+00:00,5.83
2016-02-11T01:18:00+00:00,5.61
2016-02-11T01:19:00+00:00,5.39
2016-02-11T01:20:00+00:00,5.17
2016-02-11T01:21:00+00:00,4.95
2016-02-11T01:22:00+00:00,4.73
2016-02-11T01:23:00+00:00,4.51
2016-02-11T01:24:00+00:00,4.29
2016-02-11T01:25:00+00:00,4.07
2016-02-11T01:26:00+00:00,3.85
2016-02-11T01:27:00+00:00,3.63
2016-02-11T01:28:00+00:00,4.53
2016-02-11T01:29:00+00:00,4.15
2016-02-11T01:30:00+00:00,4.15
2016-02-11T01:31:00+00:00,4.06
2016-02-11T01:32:00+00:00,4.25
2016-02-11T01:33:00+00:00,4.94
2016-02-11T01:34:00+00:00,4.95
2016-02-11T01:35:00+00:00,4.12
2016-02-11T01:36:00+00:00,4.26
2016-02-11T01:37:00+00:00,4.07
2016-02-11T01:38:00+00:00,4.70
2016-02-11T01:39:00+00:00,4.56
2016-02-11T01:40:00+00:00,4.99
2016-02-11T01:41:00+00:00,4.30
2016-02-11T01:42:00+00:00,4.21
2016-02-11T01:43:00+00:00,4.14
2016-02-11T01:44:00+00:00,4.50
2016-02-11T01:45:00+00:00,4.35
2016-02-11T01:46:00+00:00,4.99
2016-02-11T01:47:00+00:00,4.00
2016-02-11T01:48:00+00:00,4.81
2016-02-11T01:49:00+00:00,4.79
2016-02-11T01:50:00+00:00,4.42
2016-02-11T01:51:00+00:00,4.94
2016-02-11T01:52:00+00:00,4.07
2016-02-11T01:53:00+00:00,4.45
2016-02-11T01:54:00+00:00,4.55
2016-02-11T01:55:00+00:00,4.99
2016-02-11T01:56:00+00:00,4.39
2016-02-11T01:57:00+00:00,4.26
2016-02-11T01:58:00+00:00,4.33
2016-02-11T01:59:00+00:00,4.63
2016-02-11T02:00:00+00:00,4.04
2016-02-11T02:01:00+00:00,4.19
2016-02-11T02:02:00+00:00,4.04
2016-02-11T02:03:00+00:00,4.96
2016-02-11T02:04:00+00:00,4.80
2016-02-11T02:05:00+00:00,4.16
2016-02-11T02:06:00+00:00,4.17
2016-02-11T02:07:00+00:00,4.53
2016-02-11T02:08:00+00:00,4.24
2016-02-11T02:09:00+00:00,4.38
2016-02-11T02:10:00+00:00,4.06
2016-02-11T02:11:00+00:00,4.87
2016-02-11T02:12:00+00:00,4.38
2016-02-11T02:13:00+00:00,4.90
2016-02-11T02:14:00+00:00,4.09
2016-02-11T02:15:00+00:00,4.44
2016-02-11T02:16:00+00:00,4.48
2016-02-11T02:17:00+00:00,4.75
2016-02-11T02:18:00+00:00,4.63
2016-02-11T02:19:00+00:00,4.16
2016-02-11T02:20:00+00:00,4.56
2016-02-11T02:21:00+00:00,4.40
2016-02-11T02:22:00+00:00,4.37
2016-02-11T02:23:00+00:00,4.52
2016-02-11T02:24:00+00:00,4.09
2016-02-11T02:25:00+00:00,4.96
2016-02-11T02:26:00+00:00,4.93
2016-02-11T02:27:00+00:00,4.91
2016-02-11T02:28:00+00:00,4.49
2016-02-11T02:29:00+00:00,4.58
2016-02-11T02:30:00+00:00,4.07
2016-02-11T02:31:00+00:00,4.13
2016-02-11T02:32:00+00:00,4.32
2016-02-11T02:33:00+00:00,4.55
2016-02-11T02:34:00+00:00,4.64
2016-02-11T02:35:00+00:00,4.49
2016-02-11T02:36:00+00:00,4.03
2016-02-11T02:37:00+00:00,4.58
2016-02-11T02:38:00+00:00,4.10
2016-02-11T02:39:00+00:00,4.24
2016-02-11T02:40:00+00:00,4.46
2016-02-11T02:41:00+00:00,4.82
2016-02-11T02:42:00+00:00,4.04
2016-02-11T02:43:00+00:00,4.05
2016-02-11T02:44:00+00:00,4.68
2016-02-11T02:45:00+00:00,4.19
2016-02-11T02:46:00+00:00,4.37
2016-02-11T02:47:00+00:00,4.91
2016-02-11T02:48:00+00:00,4.80
2016-02-11T02:49:00+00:00,4.88
2016-02-11T02:50:00+00:00,4.20
2016-02-11T02:51:00+00:00,4.64
2016-02-11T02:52:00+00:00,4.36
2016-02-11T02:53:00+00:00,4.14
2016-02-11T02:54:00+00:00,4.96
2016-02-11T02:55:00+00:00,4.53
2016-02-11T02:56:00+00:00,4.34
2016-02-11T02:57:00+00:00,4.19
2016-02-11T02:58:00+00:00,4.52
2016-02-11T02:59:00+00:00,4.09
2016-02-11T03:00:00+00:00,4.03
2016-02-11T03:01:00+00:00,4.14
2016-02-11T03:02:00+00:00,4.99
2016-02-11T03:03:00+00:00,4.37
2016-02-11T03:04:00+00:00,4.14
2016-02-11T03:05:00+00:00,4.64
2016-02-11T03:06:00+00:00,4.13
2016-02-11T03:07:00+00:00,4.31
2016-02-11T03:08:00+00:00,4.36
2016-02-11T03:09:00+00:00,4.04
2016-02-11T03:10:00+00:00,4.57
2016-02-11T03:11:00+00:00,4.92
2016-02-11T03:12:00+00:00,4.21
2016-02-11T03:13:00+00:00,4.23
2016-02-11T03:14:00+00:00,4.85
2016-02-11T03:15:00+00:00,4.82
2016-02-11T03:16:00+00:00,4.51
2016-02-11T03:17:00+00:00,4.17
2016-02-11T03:18:00+00:00,4.43
2016-02-11T03:19:00+00:00,4.35
2016-02-11T03:20:00+00:00,4.94
2016-02-11T03:21:00+00:00,4.19
2016-02-11T03:22:00+00:00,4.39
2016-02-11T03:23:00+00:00,4.78
2016-02-11T03:24:00+00:00,4.53
2016-02-11T03:25:00+00:00,5.00
2016-02-11T03:26:00+00:00,4.98
2016-02-11T03:27:00+00:00,4.42
2016-02-11T03:28:00+00:00,4.00
2016-02-11T03:29:00+00:00,5.00
2016-02-11T03:30:00+00:00,4.85
2016-02-11T03:31:00+00:00,4.81
2016-02-11T03:32:00+00:00,9.18
2016-02-11T03:33:00+00:00,8.99
2016-02-11T03:34:00+00:00,8.8
2016-02-11T03:35:00+00:00,8.61
2016-02-11T03:36:00+00:00,8.42
2016-02-11T03:37:00+00:00,8.23
2016-02-11T03:38:00+00:00,8.04
2016-02-11T03:39:00+00:00,7.85
2016-02-11T03:40:00+00:00,7.66
2016-02-11T03:41:00+00:00,7.47
2016-02-11T03:42:00+00:00,7.28
2016-02-11T03:43:00+00:00,7.09
2016-02-11T03:44:00+00:00,6.9
2016-02-11T03:45:00+00:00,6.71
2016-02-11T03:46:00+00:00,6.52
2016-02-11T03:47:00+00:00,6.33
2016-02-11T03:48:00+00:00,6.14
2016-02-11T03:49:00+00:00,5.95
2016-02-11T03:50:00+00:00,5.76
2016-02-11T03:51:00+00:00,5.57
2016-02-11T03:52:00+00:00,5.38
2016-02-11T03:53:00+00:00,5.19
2016-02-11T03:54:00+00:00,5
2016-02-11T03:55:00+00:00,4.81
2016-02-11T03:56:00+00:00,4.62
2016-02-11T03:57:00+00:00,4.43
2016-02-11T03:58:00+00:00,4.97
2016-02-11T03:59:00+00:00,4.66
2016-02-11T04:00:00+00:00,4.33
2016-02-11T04:01:00+00:00,4.46
2016-02-11T04:02:00+00:00,4.37
2016-02-11T04:03:00+00:00,4.82
2016-02-11T04:04:00+00:00,4.00
2016-02-11T04:05:00+00:00,4.22
2016-02-11T04:06:00+00:00,4.65
2016-02-11T04:07:00+00:00,4.66
2016-02-11T04:08:00+00:00,4.45
2016-02-11T04:09:00+00:00,4.24
2016-02-11T04:10:00+00:00,4.63
2016-02-11T04:11:00+00:00,4.28
2016-02-11T04:12:00+00:00,4.63
2016-02-11T04:13:00+00:00,4.82
2016-02-11T04:14:00+00:00,4.67
2016-02-11T04:15:00+00:00,4.30
2016-02-11T04:16:00+00:00,4.97
2016-02-11T04:17:00+00:00,4.87
2016-02-11T04:18:00+00:00,4.05
2016-02-11T04:19:00+00:00,4.04
2016-02-11T04:20:00+00:00,4.65
2016-02-11T04:21:00+00:00,4.82
2016-02-11T04:22:00+00:00,4.71
2016-02-11T04:23:00+00:00,4.62
2016-02-11T04:24:00+00:00,4.16
2016-02-11T04:25:00+00:00,4.14
2016-02-11T04:26:00+00:00,4.96
2016-02-11T04:27:00+00:00,4.28
2016-02-11T04:28:00+00:00,4.47
2016-02-11T04:29:00+00:00,4.42
2016-02-11T04:30:00+00:00,4.24
2016-02-11T04:31:00+00:00,4.14
2016-02-11T04:32:00+00:00,4.80
2016-02-11T04:33:00+00:00,4.72
2016-02-11T04:34:00+00:00,4.12
2016-02-11T04:35:00+00:00,4.25
2016-02-11T04:36:00+00:00,4.42
2016-02-11T04:37:00+00:00,4.50
2016-02-11T04:38:00+00:00,4.85
2016-02-11T04:39:00+00:00,4.27
2016-02-11T04:40:00+00:00,4.80
2016-02-11T04:41:00+00:00,4.74
2016-02-11T04:42:00+00:00,4.73
2016-02-11T04:43:00+00:00,4.96
2016-02-11T04:44:00+00:00,4.86
2016-02-11T04:45:00+00:00,4.12
2016-02-11T04:46:00+00:00,4.25
2016-02-11T04:47:00+00:00,4.83
2016-02-11T04:48:00+00:00,4.23
2016-02-11T04:49:00+00:00,4.95
2016-02-11T04:50:00+00:00,4.40
2016-02-11T04:51:00+00:00,4.51
2016-02-11T04:52:00+00:00,4.68
2016-02-11T04:53:00+00:00,4.69
2016-02-11T04:54:00+00:00,4.80
2016-02-11T04:55:00+00:00,4.43
2016-02-11T04:56:00+00:00,4.24
2016-02-11T04:57:00+00:00,4.36
2016-02-11T04:58:00+00:00,4.27
2016-02-11T04:59:00+00:00,4.48
2016-02-11T05:00:00+00:00,4.76
2016-02-11T05:01:00+00:00,4.82
2016-02-11T05:02:00+00:00,4.40
2016-02-11T05:03:00+00:00,4.54
2016-02-11T05:04:00+00:00,4.73
2016-02-11T05:05:00+00:00,4.30
2016-02-11T05:06:00+00:00,4.01
2016-02-11T05:07:00+00:00,4.75
2016-02-11T05:08:00+00:00,4.08
2016-02-11T05:09:00+00:00,4.72
2016-02-11T05:10:00+00:00,4.52
2016-02-11T05:11:00+00:00,4.29
2016-02-11T05:12:00+00:00,4.97
2016-02-11T05:13:00+00:00,4.50
2016-02-11T05:14:00+00:00,4.70
2016-02-11T05:15:00+00:00,4.23
2016-02-11T05:16:00+00:00,4.83
2016-02-11T05:17:00+00:00,4.36
2016-02-11T05:18:00+00:00,4.96
2016-02-11T05:19:00+00:00,4.10
2016-02-11T05:20:00+00:00,4.58
2016-02-11T05:21:00+00:00,4.88
2016-02-11T05:22:00+00:00,4.58
2016-02-11T05:23:00+00:00,4.26
2016-02-11T05:24:00+00:00,4.50
2016-02-11T05:25:00+00:00,4.78
2016-02-11T05:26:00+00:00,12.34
2016-02-11T05:27:00+00:00,12.04
2016-02-11T05:28:00+00:00,11.74
2016-02-11T05:29:00+00:00,11.44
2016-02-11T05:30:00+00:00,11.14
2016-02-11T05:31:00+00:00,10.84
2016-02-11T05:32:00+00:00,10.54
2016-02-11T05:33:00+00:00,10.24
2016-02-11T05:34:00+00:00,9.94
2016-02-11T05:35:00+00:00,9.64
2016-02-11T05:36:00+00:00,9.34
2016-02-11T05:37:00+00:00,9.04
2016-02-11T05:38:00+00:00,8.74
2016-02-11T05:39:00+00:00,8.44
2016-02-11T05:40:00+00:00,8.14
2016-02-11T05:41:00+00:00,7.84
2016-02-11T05:42:00+00:00,7.54
2016-02-11T05:43:00+00:00,7.24
2016-02-11T05:44:00+00:00,6.94
2016-02-11T05:45:00+00:00,6.64
2016-02-11T05:46:00+00:00,6.34
2016-02-11T05:47:00+00:00,6.04
2016-02-11T05:48:00+00:00,5.74
2016-02-11T05:49:00+00:00,5.44
2016-02-11T05:50:00+00:00,5.14
2016-02-11T05:51:00+00:00,4.84
2016-02-11T05:52:00+00:00,4.54
2016-02-11T05:53:00+00:00,4.24
2016-02-11T05:54:00+00:00,3.94
2016-02-11T05:55:00+00:00,4.13
2016-02-11T05:56:00+00:00,4.57
2016-02-11T05:57:00+00:00,4.65
2016-02-11T05:58:00+00:00,4.10
2016-02-11T05:59:00+00:00,4.32
2016-02-11T06:00:00+00:00,4.93
2016-02-11T06:01:00+00:00,4.05
2016-02-11T06:02:00+00:00,4.66
2016-02-11T06:03:00+00:00,4.60
2016-02-11T06:04:00+00:00,4.74
2016-02-11T06:05:00+00:00,4.12
2016-02-11T06:06:00+00:00,4.57
2016-02-11T06:07:00+00:00,4.73
2016-02-11T06:08:00+00:00,4.18
2016-02-11T06:09:00+00:00,4.13
2016-02-11T06:10:00+00:00,4.15
2016-02-11T06:11:00+00:00,4.68
2016-02-11T06:12:00+00:00,4.74
2016-02-11T06:13:00+00:00,4.80
2016-02-11T06:14:00+00:00,4.87
2016-02-11T06:15:00+00:00,4.69
2016-02-11T06:16:00+00:00,4.15
2016-02-11T06:17:00+00:00,4.04
2016-02-11T06:18:00+00:00,4.17
2016-02-11T06:19:00+00:00,4.46
2016-02-11T06:20:00+00:00,4.84
2016-02-11T06:21:00+00:00,4.93
2016-02-11T06:22:00+00:00,4.86
2016-02-11T06:23:00+00:00,4.38
2016-02-11T06:24:00+00:00,4.47
2016-02-11T06:25:00+00:00,4.46
2016-02-11T06:26:00+00:00,4.52
2016-02-11T06:27:00+00:00,4.88
2016-02-11T06:28:00+00:00,4.97
2016-02-11T06:29:00+00:00,4.22
2016-02-11T06:30:00+00:00,4.90
2016-02-11T06:31:00+00:00,4.97
2016-02-11T06:32:00+00:00,4.19
2016-02-11T06:33:00+00:00,4.90
2016-02-11T06:34:00+00:00,4.88
2016-02-11T06:35:00+00:00,4.00
2016-02-11T06:36:00+00:00,4.58
2016-02-11T06:37:00+00:00,4.38
2016-02-11T06:38:00+00:00,4.12
2016-02-11T06:39:00+00:00,4.40
2016-02-11T06:40:00+00:00,4.67
2016-02-11T06:41:00+00:00,4.54
2016-02-11T06:42:00+00:00,4.01
2016-02-11T06:43:00+00:00,4.99
2016-02-11T06:44:00+00:00,4.95
2016-02-11T06:45:00+00:00,4.16
2016-02-11T06:46:00+00:00,4.56
2016-02-11T06:47:00+00:00,4.58
2016-02-11T06:48:00+00:00,4.40
2016-02-11T06:49:00+00:00,4.45
2016-02-11T06:50:00+00:00,4.07
2016-02-11T06:51:00+00:00,4.51
2016-02-11T06:52:00+00:00,4.86
2016-02-11T06:53:00+00:00,4.31
2016-02-11T06:54:00+00:00,4.86
2016-02-11T06:55:00+00:00,4.39
2016-02-11T06:56:00+00:00,4.15
2016-02-11T06:57:00+00:00,4.22
2016-02-11T06:58:00+00:00,4.78
2016-02-11T06:59:00+00:00,4.66
2016-02-11T07:00:00+00:00,4.18
2016-02-11T07:01:00+00:00,4.83
2016-02-11T07:02:00+00:00,4.95
2016-02-11T07:03:00+00:00,4.63
2016-02-11T07:04:00+00:00,4.75
2016-02-11T07:05:00+00:00,4.56
2016-02-11T07:06:00+00:00,4.58
2016-02-11T07:07:00+00:00,4.23
2016-02-11T07:08:00+00:00,4.41
2016-02-11T07:09:00+00:00,4.88
2016-02-11T07:10:00+00:00,4.49
2016-02-11T07:11:00+00:00,4.36
2016-02-11T07:12:00+00:00,4.59
2016-02-11T07:13:00+00:00,4.15
2016-02-11T07:14:00+00:00,4.71
2016-02-11T07:15:00+00:00,4.39
2016-02-11T07:16:00+00:00,4.59
2016-02-11T07:17:00+00:00,4.08
2016-02-11T07:18:00+00:00,4.41
2016-02-11T07:19:00+00:00,4.69
2016-02-11T07:20:00+00:00,4.09
2016-02-11T07:21:00+00:00,4.71
2016-02-11T07:22:00+00:00,4.81
2016-02-11T07:23:00+00:00,4.51
2016-02-11T07:24:00+00:00,4.97
2016-02-11T07:25:00+00:00,4.12
2016-02-11T07:26:00+00:00,4.78
2016-02-11T07:27:00+00:00,4.43
2016-02-11T07:28:00+00:00,4.13
2016-02-11T07:29:00+00:00,4.55
2016-02-11T07:30:00+00:00,4.98
2016-02-11T07:31:00+00:00,4.53
2016-02-11T07:32:00+00:00,4.81
2016-02-11T07:33:00+00:00,4.44
2016-02-11T07:34:00+00:00,4.06
2016-02-11T07:35:00+00:00,4.96
2016-02-11T07:36:00+00:00,4.07
2016-02-11T07:37:00+00:00,4.73
2016-02-11T07:38:00+00:00,4.70
2016-02-11T07:39:00+00:00,4.03
2016-02-11T07:40:00+00:00,4.53
2016-02-11T07:41:00+00:00,13.18
2016-02-11T07:42:00+00:00,12.89
2016-02-11T07:43:00+00:00,12.6
2016-02-11T07:44:00+00:00,12.31
2016-02-11T07:45:00+00:00,12.02
2016-02-11T07:46:00+00:00,11.73
2016-02-11T07:47:00+00:00,11.44
2016-02-11T07:48:00+00:00,11.15
2016-02-11T07:49:00+00:00,10.86
2016-02-11T07:50:00+00:00,10.57
2016-02-11T07:51:00+00:00,10.28
2016-02-11T07:52:00+00:00,9.99
2016-02-11T07:53:00+00:00,9.7
2016-02-11T07:54:00+00:00,9.41
2016-02-11T07:55:00+00:00,9.12
2016-02-11T07:56:00+00:00,8.83
2016-02-11T07:57:00+00:00,8.54
2016-02-11T07:58:00+00:00,8.25
2016-02-11T07:59:00+00:00,7.96
2016-02-11T08:00:00+00:00,7.67
2016-02-11T08:01:00+00:00,7.38
2016-02-11T08:02:00+00:00,7.09
2016-02-11T08:03:00+00:00,6.8
2016-02-11T08:04:00+00:00,6.51
2016-02-11T08:05:00+00:00,6.22
2016-02-11T08:06:00+00:00,5.93
2016-02-11T08:07:00+00:00,5.64
2016-02-11T08:08:00+00:00,5.35
2016-02-11T08:09:00+00:00,5.06
2016-02-11T08:10:00+00:00,4.77
2016-02-11T08:11:00+00:00,4.48
2016-02-11T08:12:00+00:00,4.46
2016-02-11T08:13:00+00:00,4.03
2016-02-11T08:14:00+00:00,4.46
2016-02-11T08:15:00+00:00,4.44
2016-02-11T08:16:00+00:00,4.71
2016-02-11T08:17:00+00:00,4.35
2016-02-11T08:18:00+00:00,4.18
2016-02-11T08:19:00+00:00,4.74
2016-02-11T08:20:00+00:00,4.32
2016-02-11T08:21:00+00:00,4.66
2016-02-11T08:22:00+00:00,4.63
2016-02-11T08:23:00+00:00,4.23
2016-02-11T08:24:00+00:00,4.37
2016-02-11T08:25:00+00:00,4.56
2016-02-11T08:26:00+00:00,4.86
